cell_type1	cell_type2	n_intersect	n_genes1	intersect_list
Nervous-Glandular	Kidney	14	20	ALG1L,BCL2L2-PABPN1,FAM86B1,GPX4,HIST1H2AJ,LCE1E,NPIPA5,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3F,TBC1D3H
Nervous-Glandular	Liver	8	20	FAM86B1,HIST1H2AJ,POLR2A,POLR2J,RPL21,TBC1D3C,TBC1D3F,TBC1D3H
Nervous-Glandular	Lung	16	20	ALG1L,BCL2L2-PABPN1,FAM86B1,GPX4,HIST1H2AJ,LCE1E,MYCN,NPIPA5,NXT1,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3F,TBC1D3H
Nervous-Glandular	Lung*	17	20	ALG1L,BCL2L2-PABPN1,FAM86B1,GPX4,HIST1H2AJ,HIST2H3D,LCE1E,MYCN,NPIPA5,NXT1,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3F,TBC1D3H
Nervous-Glandular	Lung-Glandular	15	20	ALG1L,BCL2L2-PABPN1,FAM86B1,GPX4,HIST1H2AJ,HIST2H3D,LCE1E,NPIPA5,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3F,TBC1D3H
Nervous-Glandular	Lung-Squamous	13	20	ALG1L,BCL2L2-PABPN1,FAM86B1,LCE1E,NPIPA5,NXT1,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3F,TBC1D3H
Nervous-Glandular	Lymphoid	17	20	ALG1L,BCL2L2-PABPN1,CDK6,FAM86B1,GPX4,HIST1H2AJ,HIST2H3D,LCE1E,NPIPA5,NXT1,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3F,TBC1D3H
Nervous-Glandular	Myeloid	16	20	ALG1L,BCL2L2-PABPN1,CDK6,FAM86B1,GPX4,HIST1H2AJ,HIST2H3D,LCE1E,NPIPA5,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3F,TBC1D3H
Nervous-Glandular	Nervous	19	20	ALG1L,ASCL1,BCL2L2-PABPN1,CDK6,FAM86B1,GPX4,HIST1H2AJ,HIST2H3D,LCE1E,MYCN,NPIPA5,NXT1,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3F,TBC1D3H
Nervous-Glandular	Nervous*	20	20	ALG1L,ASCL1,BCL2L2-PABPN1,CDK6,FAM49A,FAM86B1,GPX4,HIST1H2AJ,HIST2H3D,LCE1E,MYCN,NPIPA5,NXT1,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3F,TBC1D3H
Nervous-Glandular	Nervous-Glandular	20	20	ALG1L,ASCL1,BCL2L2-PABPN1,CDK6,FAM49A,FAM86B1,GPX4,HIST1H2AJ,HIST2H3D,LCE1E,MYCN,NPIPA5,NXT1,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3F,TBC1D3H,POLR2A
Nervous-Glandular	Nervous-StemCell	1	20	CDK6
Nervous-Glandular	Oral	12	20	ALG1L,BCL2L2-PABPN1,FAM86B1,HIST2H3D,LCE1E,NPIPA5,NXT1,POLR2A,RGPD6,RPL21,TBC1D3C,TBC1D3F
Nervous-Glandular	Oral*	16	20	ALG1L,BCL2L2-PABPN1,FAM86B1,GPX4,HIST1H2AJ,HIST2H3D,LCE1E,NPIPA5,NXT1,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3F,TBC1D3H
Nervous-Glandular	Oral-Glandular	5	20	FAM86B1,NPIPA5,POLR2A,RGPD6,RPL21
Nervous-Glandular	Oral-Squamous	16	20	ALG1L,BCL2L2-PABPN1,FAM86B1,GPX4,HIST1H2AJ,HIST2H3D,LCE1E,NPIPA5,NXT1,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3F,TBC1D3H
Nervous-Glandular	Ovary	15	20	ALG1L,BCL2L2-PABPN1,FAM86B1,GPX4,HIST1H2AJ,LCE1E,NPIPA5,NXT1,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3F,TBC1D3H
Nervous-Glandular	Ovary-Glandular	15	20	ALG1L,BCL2L2-PABPN1,FAM86B1,GPX4,HIST1H2AJ,HIST2H3D,LCE1E,NPIPA5,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3F,TBC1D3H
Nervous-Glandular	Pancreas	11	20	ALG1L,BCL2L2-PABPN1,FAM86B1,LCE1E,NPIPA5,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3H
Nervous-Glandular	Pancreas-Glandular	16	20	ALG1L,BCL2L2-PABPN1,FAM86B1,GPX4,HIST1H2AJ,HIST2H3D,LCE1E,NPIPA5,NXT1,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3F,TBC1D3H
Nervous-Glandular	Prostate	11	20	BCL2L2-PABPN1,FAM86B1,GPX4,HIST1H2AJ,LCE1E,NPIPA5,POLR2A,RGPD6,RPL21,TBC1D3F,TBC1D3H
Nervous-Glandular	Skin	0	20	
Nervous-Glandular	Skin*	11	20	ALG1L,BCL2L2-PABPN1,FAM86B1,HIST2H3D,NPIPA5,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3H
Nervous-Glandular	Skin-Epithelium	11	20	ALG1L,BCL2L2-PABPN1,FAM86B1,HIST2H3D,NPIPA5,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3H
Nervous-Glandular	Skin-Squamous	0	20	
Nervous-Glandular	Squamous*	17	20	ALG1L,BCL2L2-PABPN1,CDK6,FAM86B1,GPX4,HIST1H2AJ,HIST2H3D,LCE1E,NPIPA5,NXT1,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3F,TBC1D3H
Nervous-Glandular	StemCell*	2	20	CDK6,POLR2J
Nervous-Glandular	Thyroid-Glandular	3	20	POLR2A,POLR2J,TBC1D3C
Nervous-Glandular	Urinary	6	20	NXT1,POLR2A,POLR2J,RGPD6,TBC1D3C,TBC1D3H
Nervous-Glandular	Uterus	14	20	BCL2L2-PABPN1,FAM86B1,GPX4,HIST1H2AJ,HIST2H3D,LCE1E,NPIPA5,POLR2A,POLR2J,RGPD6,RPL21,TBC1D3C,TBC1D3F,TBC1D3H
Nervous-Glandular	Uterus-Glandular	3	20	POLR2J,TBC1D3C,TBC1D3H
Nervous-StemCell	BileDuct-Gastrointestinal	0	127	
Nervous-StemCell	Bone	0	127	
Nervous-StemCell	Bone-Connective	2	127	MDM2,RPSA
Nervous-StemCell	Breast	3	127	ATP5O,NDUFAF3,RPSA
Nervous-StemCell	Breast*	6	127	ATP5O,NDUFAF3,PPM1D,RPSA,SNAP23,WDR73
Nervous-StemCell	Breast-Glandular	4	127	PPM1D,RPSA,SNAP23,WDR73
Nervous-StemCell	Breast-Squamous	1	127	RPSA
Nervous-StemCell	Cervix-Glandular	1	127	TERF2
Nervous-StemCell	Connective	3	127	CENPP,KIF18B,RPSA
Nervous-StemCell	Embryonic	0	127	
Nervous-StemCell	Embryonic*	9	127	ATP5O,C14orf80,C16orf72,C7orf26,CPOX,DOLK,RPSA,TERF2,TNPO1
Nervous-StemCell	Embryonic-Kidney	6	127	ATP5O,C14orf80,CPOX,DOLK,RPSA,TNPO1
Nervous-StemCell	Embryonic-StemCell	4	127	ATP5O,C16orf72,C7orf26,TERF2
Nervous-StemCell	Epithelium*	6	127	DOLK,ILK,MDM2,RPSA,WDR73,WWTR1
Nervous-StemCell	Eye-Epithelium	4	127	ILK,MDM2,WDR73,WWTR1
Nervous-StemCell	Gastrointestinal	2	127	MDM2,RPSA
Nervous-StemCell	Gastrointestinal*	5	127	DOLK,MDM2,NR2C2AP,RPSA,SNAP23
Nervous-StemCell	Gastrointestinal-Glandular	4	127	DOLK,NR2C2AP,RPSA,SNAP23
Nervous-StemCell	Glandular*	27	127	ATP5O,C14orf80,CDK11A,CDK6,CPOX,DLG5,DOLK,ELMO2,FASN,FBXW11,GID8,ILK,MEMO1,NDUFAF3,NR2C2AP,PPM1D,RAB11FIP3,RPSA,SNAP23,SOX2,SSBP2,TBC1D10B,TERF2,TM2D1,TNPO1,UBE2H,WDR73
Nervous-StemCell	HeadandNeck	3	127	RPSA,SNAP23,TSC2
Nervous-StemCell	HeadandNeck*	6	127	CDK6,FBXW11,RPSA,SNAP23,SOX2,TSC2
Nervous-StemCell	HeadandNeck-Glandular	2	127	FBXW11,RPSA
Nervous-StemCell	HeadandNeck-Squamous	3	127	CDK6,RPSA,SOX2
Nervous-StemCell	Kidney	2	127	MDM2,RPSA
Nervous-StemCell	Liver	0	127	
Nervous-StemCell	Lung	10	127	C14orf80,C21orf2,C7orf26,ILK,MDM2,MEMO1,NR2C2AP,RPSA,TERF2,TSC2
Nervous-StemCell	Lung*	29	127	ATP5O,C14orf80,C21orf2,C7orf26,CDK11A,CPOX,DLG5,DOLK,ELMO2,GID8,ILK,MDM2,MEMO1,NDUFAF3,NR2C2AP,PPM1D,RAB11FIP3,RPSA,SNAP23,SOX2,SSBP2,TBC1D10B,TERF2,TM2D1,TNPO1,TSC2,UBE2H,WDR73,WWTR1
Nervous-StemCell	Lung-Glandular	24	127	ATP5O,C14orf80,CDK11A,CPOX,DLG5,DOLK,ELMO2,GID8,ILK,MEMO1,NDUFAF3,NR2C2AP,PPM1D,RAB11FIP3,RPSA,SNAP23,SOX2,SSBP2,TBC1D10B,TERF2,TM2D1,TNPO1,UBE2H,WDR73
Nervous-StemCell	Lung-Squamous	2	127	RPSA,WWTR1
Nervous-StemCell	Lymphoid	14	127	ATP5O,CDK6,CENPX,CPOX,DOLK,IGLON5,IRS2,MEMO1,MUC20,NDUFAF3,RPSA,SERF2,SUZ12,TERF2
Nervous-StemCell	Myeloid	13	127	C16orf72,C7orf26,CDK6,DOLK,FBXW11,MDM4,NDUFAF3,NR2C2AP,PPM1D,RPSA,SOX2,TERF2,TNPO1
Nervous-StemCell	Nervous	33	127	ATP5O,C11orf57,C14orf80,C16orf72,C7orf26,CDC25B,CDK11A,CDK6,CENPP,DOLK,ERCC6L,FASN,FBXW11,ILK,IRS2,KIF18B,LSS,MDM2,NDUFAF3,NDUFS2,PI4KB,PPM1D,RPSA,SACS,SLC39A13,SOX2,SQLE,TAF3,TAF9,TERF2,TRIP13,WDR73,WWTR1
Nervous-StemCell	Nervous*	127	127	ACOX3,ADGRG5,ALX4,ARMS2,ARPC2,ATP5O,C11orf57,C14orf80,C16orf72,C21orf2,C3orf38,C7orf26,CACNB4,CAMLG,CBX4,CCDC144A,CD164,CDC25B,CDCA2,CDH2,CDK11A,CDK6,CDKN2AIPNL,CENPO,CENPP,CENPX,COG5,CPOX,DEXI,DLG5,DNTTIP1,DOCK7,DOK7,DOLK,EEF1AKMT2,EHD1,ELMO2,EP400NL,ERCC6L,FAM229B,FANCF,FASN,FBXO32,FBXW11,GID8,GP1BB,GUSB,HMOX2,HOMEZ,IGHMBP2,IGLON5,IGSF3,ILK,INTS13,IRS2,ITGA7,ITGB1,KIF18B,KIF2C,KNDC1,KRT74,LSS,MDM2,MDM4,MEMO1,MEX3A,MON1A,MSI1,MUC20,NCF1,NDUFAF3,NDUFS2,NEFH,NOX4,NR2C2AP,OTOL1,OTUD4,P2RY2,PARVB,PI4KB,PIEZO1,PLEKHG2,PLOD1,PLPPR3,PLXNB1,POLE4,PPM1D,PPM1G,PPP1R16A,PTK2,RAB11FIP3,RBM34,REXO1,RNF145,RNF25,RPSA,SACS,SERF2,SGK3,SHARPIN,SLC39A13,SNAP23,SOX2,SPRY4,SQLE,SSBP2,SUPT3H,SUZ12,TAF3,TAF9,TBC1D10B,TEKT4,TERF2,TM2D1,TNPO1,TRAPPC13,TRAPPC9,TRIP13,TSC2,UBE2H,UBE2T,UPK3BL1,WDR26,WDR73,WWTR1,ZNF236,ZNF277
Nervous-StemCell	Nervous-Glandular	1	127	CDK6
Nervous-StemCell	Nervous-StemCell	127	127	ACOX3,ADGRG5,ALX4,ARMS2,ARPC2,ATP5O,C11orf57,C21orf2,C3orf38,CACNB4,CAMLG,CCDC144A,CD164,CDC25B,CDCA2,CDH2,CDKN2AIPNL,CENPO,CENPP,CENPX,COG5,CPOX,DEXI,DLG5,DNTTIP1,DOCK7,DOK7,EEF1AKMT2,EHD1,ELMO2,EP400NL,ERCC6L,FAM229B,FANCF,FASN,FBXO32,GID8,GP1BB,GUSB,HMOX2,HOMEZ,IGHMBP2,IGLON5,IGSF3,ILK,INTS13,ITGA7,ITGB1,KIF18B,KNDC1,KRT74,MDM4,MEMO1,MEX3A,MON1A,MSI1,MUC20,NCF1,NEFH,NOX4,NR2C2AP,OTOL1,OTUD4,P2RY2,PARVB,PI4KB,PIEZO1,PLEKHG2,PLOD1,PLPPR3,PLXNB1,POLE4,PPM1G,PPP1R16A,PTK2,RAB11FIP3,RBM34,REXO1,RNF145,RNF25,RPSA,SERF2,SGK3,SHARPIN,SLC39A13,SNAP23,SOX2,SPRY4,SQLE,SSBP2,SUPT3H,SUZ12,TAF3,TBC1D10B,TEKT4,TM2D1,TNPO1,TRAPPC13,TRAPPC9,TRIP13,TSC2,UBE2T,UPK3BL1,WDR26,WDR73,ZNF236,ZNF277,C14orf80,C16orf72,C7orf26,CBX4,CDK11A,CDK6,DOLK,FBXW11,IRS2,KIF2C,NDUFAF3,NDUFS2,PPM1D,SACS,TAF9,TERF2,UBE2H,LSS,MDM2,WWTR1
Nervous-StemCell	Oral	6	127	CDK11A,RPSA,SNAP23,SOX2,WDR73,WWTR1
Nervous-StemCell	Oral*	6	127	CDK11A,RPSA,SNAP23,SOX2,WDR73,WWTR1
Nervous-StemCell	Oral-Glandular	0	127	
Nervous-StemCell	Oral-Squamous	2	127	RPSA,WDR73
Nervous-StemCell	Ovary	1	127	RPSA
Nervous-StemCell	Ovary-Glandular	1	127	RPSA
Nervous-StemCell	Pancreas	1	127	RPSA
Nervous-StemCell	Pancreas-Glandular	10	127	C14orf80,CPOX,DOLK,FASN,ILK,NR2C2AP,RPSA,SNAP23,TERF2,WDR73
Nervous-StemCell	Prostate	3	127	DOLK,MEMO1,UBE2H
Nervous-StemCell	Skin	0	127	
Nervous-StemCell	Skin*	3	127	DOLK,RPSA,WDR73
Nervous-StemCell	Skin-Epithelium	3	127	DOLK,RPSA,WDR73
Nervous-StemCell	Skin-Squamous	0	127	
Nervous-StemCell	Squamous*	5	127	CDK6,RPSA,SOX2,WDR73,WWTR1
Nervous-StemCell	StemCell*	127	127	ACOX3,ADGRG5,ALX4,ARMS2,ARPC2,ATP5O,C11orf57,C14orf80,C16orf72,C21orf2,C3orf38,C7orf26,CACNB4,CAMLG,CBX4,CCDC144A,CD164,CDC25B,CDCA2,CDH2,CDK11A,CDK6,CDKN2AIPNL,CENPO,CENPP,CENPX,COG5,CPOX,DEXI,DLG5,DNTTIP1,DOCK7,DOK7,DOLK,EEF1AKMT2,EHD1,ELMO2,EP400NL,ERCC6L,FAM229B,FANCF,FASN,FBXO32,FBXW11,GID8,GP1BB,GUSB,HMOX2,HOMEZ,IGHMBP2,IGLON5,IGSF3,ILK,INTS13,IRS2,ITGA7,ITGB1,KIF18B,KIF2C,KNDC1,KRT74,LSS,MDM2,MDM4,MEMO1,MEX3A,MON1A,MSI1,MUC20,NCF1,NDUFAF3,NDUFS2,NEFH,NOX4,NR2C2AP,OTOL1,OTUD4,P2RY2,PARVB,PI4KB,PIEZO1,PLEKHG2,PLOD1,PLPPR3,PLXNB1,POLE4,PPM1D,PPM1G,PPP1R16A,PTK2,RAB11FIP3,RBM34,REXO1,RNF145,RNF25,RPSA,SACS,SERF2,SGK3,SHARPIN,SLC39A13,SNAP23,SOX2,SPRY4,SQLE,SSBP2,SUPT3H,SUZ12,TAF3,TAF9,TBC1D10B,TEKT4,TERF2,TM2D1,TNPO1,TRAPPC13,TRAPPC9,TRIP13,TSC2,UBE2H,UBE2T,UPK3BL1,WDR26,WDR73,WWTR1,ZNF236,ZNF277
Nervous-StemCell	Thyroid-Glandular	0	127	
Nervous-StemCell	Urinary	0	127	
Nervous-StemCell	Uterus	2	127	FBXW11,RPSA
Nervous-StemCell	Uterus-Glandular	0	127	
Oral	BileDuct-Gastrointestinal	6	46	FAM86B1,NPIPA5,POLR2A,PRAMEF6,RGPD6,TRIM37
Oral	Bone	13	46	ALG1L,BCL2L2-PABPN1,EARS2,EIF3CL,ETFRF1,FAM86B1,NDUFC2-KCTD14,POLR2A,PRAMEF6,RGPD6,RPL21,TBC1D3C,TBC1D3F
Oral	Bone-Connective	16	46	ALG1L,BCL2L2-PABPN1,FAM86B1,HIST2H3D,LCE1E,NPIPA5,PLGLB2,POLR2A,RGPD6,RPL13A,RPL21,RPSA,TBC1D3F,TRIM37,TYMS,USP14
Oral	Breast	18	46	ALG1L,BCL2L2-PABPN1,EIF3CL,FAM86B1,HIST2H3D,LCE1E,NPIPA5,PLGLB2,POLR2A,RGPD6,RPL13A,RPL21,RPSA,SCAP,TBC1D3C,TBC1D3F,TYMS,VRK1
Oral	Breast*	23	46	ALG1L,BCL2L2-PABPN1,EIF3CL,FAM86B1,HIST2H3D,IDH3A,LCE1E,NDUFC2-KCTD14,NPIPA5,PLGLB2,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SCAP,SNAP23,TBC1D3C,TBC1D3F,TYMS,VRK1,WDR73
Oral	Breast-Glandular	20	46	BCL2L2-PABPN1,EIF3CL,FAM86B1,HIST2H3D,IDH3A,LCE1E,NDUFC2-KCTD14,NPIPA5,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SCAP,SNAP23,TBC1D3C,TBC1D3F,TYMS,WDR73
Oral	Breast-Squamous	9	46	EIF3CL,LCE1E,POLR2A,RGPD6,RPL21,RPSA,SCAP,TBC1D3C,TBC1D3F
Oral	Cervix-Glandular	2	46	POLR2A,TYMS
Oral	Connective	10	46	ALG1L,BCL2L2-PABPN1,FAM86B1,NPIPA5,PLGLB2,POLR2A,RGPD6,RPL13A,RPSA,TBC1D3C
Oral	Embryonic	0	46	
Oral	Embryonic*	4	46	EGFR,NXT1,RPSA,TRIM37
Oral	Embryonic-Kidney	4	46	EGFR,NXT1,RPSA,TRIM37
Oral	Embryonic-StemCell	0	46	
Oral	Epithelium*	23	46	ALG1L,BCL2L2-PABPN1,EARS2,EIF3CL,FAM86B1,HIST2H3C,HIST2H3D,LCE1E,NDUFC2-KCTD14,NPIPA5,PLGLB2,POLR2A,RGPD6,RPL13A,RPL21,RPSA,SCAP,TBC1D3C,TBC1D3F,UBIAD1,WDR73,WWTR1,YAP1
Oral	Eye-Epithelium	14	46	ALG1L,BCL2L2-PABPN1,FAM86B1,LCE1E,NDUFC2-KCTD14,PLGLB2,POLR2A,RGPD6,RPL13A,RPL21,TBC1D3F,WDR73,WWTR1,YAP1
Oral	Gastrointestinal	24	46	ALG1L,BCL2L2-PABPN1,EIF3CL,ETFRF1,FAM86B1,HIST2H3D,IDH3A,KRTAP5-10,LCE1E,NDUFC2-KCTD14,NPIPA5,NXT1,PLGLB2,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SCAP,TBC1D3C,TBC1D3F,TRIM37,TYMS
Oral	Gastrointestinal*	29	46	ALG1L,BCL2L2-PABPN1,EGFR,EIF3CL,ETFRF1,FAM86B1,HIST2H3C,HIST2H3D,IDH3A,KRTAP5-10,LCE1E,NDUFC2-KCTD14,NPIPA5,NXT1,PLGLB2,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SCAP,SNAP23,TBC1D3C,TBC1D3F,TRIM37,TYMS,VRK1,YAP1
Oral	Gastrointestinal-Glandular	25	46	ALG1L,BCL2L2-PABPN1,EGFR,EIF3CL,FAM86B1,HIST2H3C,HIST2H3D,LCE1E,NDUFC2-KCTD14,NPIPA5,PLGLB2,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SCAP,SNAP23,TBC1D3C,TBC1D3F,TRIM37,TYMS,VRK1,YAP1
Oral	Glandular*	36	46	ADAR,ALG1L,BCL2L2-PABPN1,CDK11A,EARS2,EDF1,EGFR,EIF3CL,FAM86B1,H2AFB1,HIST2H3C,HIST2H3D,IDH3A,LCE1E,NDUFC2-KCTD14,NPIPA5,NXT1,PLGLB2,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SCAP,SNAP23,SOX2,TBC1D3C,TBC1D3F,TRIM37,TUBB4B,TYMS,UBIAD1,VRK1,WDR73,YAP1
Oral	HeadandNeck	18	46	ADAR,ALG1L,BCL2L2-PABPN1,FAM86B1,HIST2H3C,LCE1E,NDUFC2-KCTD14,NPIPA5,NXT1,PLGLB2,POLR2A,RGPD6,RPL13A,RPL21,RPSA,SNAP23,TBC1D3C,TYMS
Oral	HeadandNeck*	29	46	ADAR,ALG1L,BCL2L2-PABPN1,EGFR,EIF3CL,FAM86B1,HIST2H3C,HIST2H3D,IDH3A,KRTAP5-10,LCE1E,NDUFC2-KCTD14,NPIPA5,NXT1,PLGLB2,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SCAP,SNAP23,SOX2,TBC1D3C,TBC1D3F,TRIM37,TUBB4B,TYMS
Oral	HeadandNeck-Glandular	12	46	ALG1L,BCL2L2-PABPN1,EGFR,FAM86B1,LCE1E,NPIPA5,PLGLB2,POLR2A,RGPD6,RPL21,RPSA,TBC1D3F
Oral	HeadandNeck-Squamous	26	46	ADAR,ALG1L,BCL2L2-PABPN1,EIF3CL,FAM86B1,HIST2H3D,IDH3A,KRTAP5-10,LCE1E,NDUFC2-KCTD14,NPIPA5,NXT1,PLGLB2,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SCAP,SOX2,TBC1D3C,TBC1D3F,TRIM37,TUBB4B,TYMS
Oral	Kidney	14	46	ALG1L,BCL2L2-PABPN1,EIF3CL,FAM86B1,LCE1E,NPIPA5,POLR2A,RGPD6,RPL13A,RPL21,RPSA,SCAP,TBC1D3C,TBC1D3F
Oral	Liver	9	46	EARS2,EIF3CL,FAM86B1,POLR2A,RPL13A,RPL21,SCAP,TBC1D3C,TBC1D3F
Oral	Lung	24	46	ADAR,ALG1L,BCL2L2-PABPN1,EARS2,EIF3CL,FAM86B1,HIST2H3C,LCE1E,NDUFC2-KCTD14,NPIPA5,NXT1,PLGLB2,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SCAP,TBC1D3C,TBC1D3F,TRIM37,TUBB4B,UBIAD1
Oral	Lung*	37	46	ADAR,ALG1L,BCL2L2-PABPN1,CDK11A,EARS2,EDF1,EGFR,EIF3CL,FAM86B1,FIS1,H2AFB1,HIST2H3C,HIST2H3D,IDH3A,KRTAP5-10,LCE1E,NDUFC2-KCTD14,NPIPA5,NXT1,PLGLB2,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SCAP,SNAP23,SOX2,TBC1D3C,TBC1D3F,TRIM37,TUBB4B,TYMS,UBIAD1,WDR73,WWTR1
Oral	Lung-Glandular	33	46	ADAR,ALG1L,BCL2L2-PABPN1,CDK11A,EARS2,EDF1,EGFR,EIF3CL,FAM86B1,H2AFB1,HIST2H3C,HIST2H3D,IDH3A,LCE1E,NDUFC2-KCTD14,NPIPA5,PLGLB2,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SCAP,SNAP23,SOX2,TBC1D3C,TBC1D3F,TRIM37,TUBB4B,TYMS,UBIAD1,WDR73
Oral	Lung-Squamous	22	46	ADAR,ALG1L,BCL2L2-PABPN1,EIF3CL,FAM86B1,FIS1,KRTAP5-10,LCE1E,NPIPA5,NXT1,PLGLB2,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SCAP,TBC1D3C,TBC1D3F,TYMS,WWTR1
Oral	Lymphoid	25	46	ALG1L,BCL2L2-PABPN1,EARS2,EIF3CL,FAM86B1,H2AFB1,HIST2H3D,IDH3A,KRTAP5-10,LCE1E,NDUFC2-KCTD14,NPIPA5,NXT1,PLGLB2,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SCAP,TBC1D3C,TBC1D3F,TYMS,USP14
Oral	Myeloid	23	46	ALG1L,BCL2L2-PABPN1,EARS2,EIF3CL,FAM86B1,HIST2H3C,HIST2H3D,LCE1E,NDUFC2-KCTD14,NPIPA5,PLGLB2,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SCAP,SOX2,TBC1D3C,TBC1D3F,TUBB4B,TYMS
Oral	Nervous	32	46	ADAR,ALG1L,BCL2L2-PABPN1,CDK11A,EGFR,EIF3CL,FAM86B1,HIST2H3C,HIST2H3D,KRTAP5-10,LCE1E,NDUFC2-KCTD14,NPIPA5,NXT1,PLGLB2,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SAR1A,SCAP,SOX2,TBC1D3C,TBC1D3F,TRIM37,TYMS,UBIAD1,VRK1,WDR73,WWTR1
Oral	Nervous*	33	46	ADAR,ALG1L,BCL2L2-PABPN1,CDK11A,EGFR,EIF3CL,FAM86B1,HIST2H3C,HIST2H3D,KRTAP5-10,LCE1E,NDUFC2-KCTD14,NPIPA5,NXT1,PLGLB2,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SAR1A,SCAP,SNAP23,SOX2,TBC1D3C,TBC1D3F,TRIM37,TYMS,UBIAD1,VRK1,WDR73,WWTR1
Oral	Nervous-Glandular	12	46	ALG1L,BCL2L2-PABPN1,FAM86B1,HIST2H3D,LCE1E,NPIPA5,NXT1,POLR2A,RGPD6,RPL21,TBC1D3C,TBC1D3F
Oral	Nervous-StemCell	6	46	CDK11A,RPSA,SNAP23,SOX2,WDR73,WWTR1
Oral	Oral	46	46	ADAR,CDK11A,EARS2,EDF1,EGFR,EIF3CL,ETFRF1,FIS1,FOXE1,GRIN2B,H2AFB1,HIST2H3C,IDH3A,KRTAP5-10,MYO15A,NDUFC2-KCTD14,PRAMEF6,SAR1A,SCAP,SNAP23,SOX2,TBC1D3C,TRIM37,TRMO,TUBB4B,UBIAD1,USP14,VRK1,WDR73,WWTR1,YAP1,HIST2H3D,RPL13A,TBC1D3F,TYMS,ALG1L,NXT1,PLGLB2,LCE1E,RPSA,BCL2L2-PABPN1,FAM86B1,NPIPA5,RPL21,RGPD6,POLR2A
Oral	Oral*	46	46	ADAR,ALG1L,BCL2L2-PABPN1,CDK11A,EARS2,EDF1,EGFR,EIF3CL,ETFRF1,FAM86B1,FIS1,FOXE1,GRIN2B,H2AFB1,HIST2H3C,HIST2H3D,IDH3A,KRTAP5-10,LCE1E,MYO15A,NDUFC2-KCTD14,NPIPA5,NXT1,PLGLB2,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SAR1A,SCAP,SNAP23,SOX2,TBC1D3C,TBC1D3F,TRIM37,TRMO,TUBB4B,TYMS,UBIAD1,USP14,VRK1,WDR73,WWTR1,YAP1
Oral	Oral-Glandular	7	46	FAM86B1,NDUFC2-KCTD14,NPIPA5,PLGLB2,POLR2A,RGPD6,RPL21
Oral	Oral-Squamous	27	46	ADAR,ALG1L,BCL2L2-PABPN1,EGFR,EIF3CL,FAM86B1,HIST2H3D,KRTAP5-10,LCE1E,NDUFC2-KCTD14,NPIPA5,NXT1,PLGLB2,POLR2A,PRAMEF6,RGPD6,RPL13A,RPL21,RPSA,SCAP,TBC1D3C,TBC1D3F,TRIM37,TUBB4B,TYMS,WDR73,YAP1
